match_id,match_outcome,home_team,home_goals,home_xg,home_shots,home_passes,home_pressuredpasses,home_pressureddribbles,home_highpasses,home_groundpasses,home_pass_length,home_crosses,home_dribbles,home_tackles,home_tackles_success,home_interceptions,home_pressures,home_blocks,home_fouls,home_counterattacks,home_passes_att3rd,home_passes_scorebox,home_vertical_passing_dist,home_actions_scorebox,away_team,away_goals,away_xg,away_shots,away_passes,away_pressuredpasses,away_pressureddribbles,away_highpasses,away_groundpasses,away_pass_length,away_crosses,away_dribbles,away_tackles,away_tackles_success,away_interceptions,away_pressures,away_blocks,away_fouls,away_counterattacks,away_passes_att3rd,away_passes_scorebox,away_vertical_passing_dist,away_actions_scorebox,xg_diff,shots_diff,passes_diff,highpasses_diff,groundpasses_diff,pressuredpasses_diff,pass_length_diff,crosses_diff,dribbles_diff,tackles_diff,tackles_success_diff,interceptions_diff,pressures_diff,blocks_diff,fouls_diff,counterattacks_diff,passes_att3rd_diff,passes_scorebox_diff,vertical_passing_dist_diff,actions_scorebox_diff,goals_diff,home_xg_scaled,away_xg_scaled,home_shots_scaled,away_shots_scaled,home_passes_scaled,away_passes_scaled,home_highpasses_scaled,away_highpasses_scaled,home_groundpasses_scaled,away_groundpasses_scaled,home_pressuredpasses_scaled,away_pressuredpasses_scaled,home_pass_length_scaled,away_pass_length_scaled,home_crosses_scaled,away_crosses_scaled,home_dribbles_scaled,away_dribbles_scaled,home_tackles_scaled,away_tackles_scaled,home_tackles_success_scaled,away_tackles_success_scaled,home_interceptions_scaled,away_interceptions_scaled,home_pressures_scaled,away_pressures_scaled,home_blocks_scaled,away_blocks_scaled,home_fouls_scaled,away_fouls_scaled,home_counterattacks_scaled,away_counterattacks_scaled,home_passes_att3rd_scaled,away_passes_att3rd_scaled,home_passes_scorebox_scaled,away_passes_scorebox_scaled,home_vertical_passing_dist_scaled,away_vertical_passing_dist_scaled,home_actions_scorebox_scaled,away_actions_scorebox_scaled,outcome_ordered
3890292,away_win,Hannover 96,2,1.11224378,5,258,53,13,117,109,6758.2741511,5,13,18,9,12,151,22,15,9,46,16,4411.5,30,Borussia Dortmund,4,2.199345088,17,659,78,9,110,478,13559.3258547,23,9,15,7,5,100,13,18,1,76,52,5534.7,130,-1.0871013079999998,-12,-401,7,-369,-25,-6801.0517036,-18,4,3,2,7,51,9,-3,8,-30,-36,-1123.1999999999998,-100,-2,1.11224378,2.199345088,5.0,17.0,25.8,65.9,11.7,11.0,10.9,47.8,5.3,7.8,6.7582741511,13.5593258547,5.0,23.0,13.0,9.0,18.0,15.0,9.0,7.0,12.0,5.0,151.0,100.0,2.2,1.3,15.0,18.0,9.0,1.0,46.0,76.0,16.0,52.0,4411.5,5534.7,0.03,0.13,0
3890293,home_win,Schalke 04,2,2.7896980713,24,509,103,19,152,307,12193.7723946,16,19,23,14,12,175,17,20,30,66,36,5841.5,89,FSV Mainz 05,1,2.445661258,15,334,102,20,114,181,8485.5592387,8,20,25,17,12,202,24,21,15,50,26,5166.4,65,0.3440368133000002,9,175,38,126,1,3708.213155900001,8,-1,-2,-3,0,-27,-7,-1,15,16,10,675.1000000000004,24,1,2.7896980713,2.445661258,24.0,15.0,50.9,33.4,15.2,11.4,30.7,18.1,10.3,10.2,12.1937723946,8.4855592387,16.0,8.0,19.0,20.0,23.0,25.0,14.0,17.0,12.0,12.0,175.0,202.0,1.7,2.4,20.0,21.0,30.0,15.0,66.0,50.0,36.0,26.0,5841.5,5166.4,0.089,0.065,2
3890294,away_win,Hoffenheim,1,0.5779428403000001,10,549,73,11,139,332,11445.7326011,16,11,16,8,7,163,18,14,34,65,37,6041.8,66,Werder Bremen,3,1.522135671,16,354,67,7,152,153,8759.6993894,6,7,27,17,18,189,24,23,26,59,28,5625.5,61,-0.9441928307,-6,195,-13,179,6,2686.0332117,10,4,-11,-9,-11,-26,-6,-9,8,6,9,416.3000000000002,5,-2,0.5779428403000001,1.522135671,10.0,16.0,54.9,35.4,13.9,15.2,33.2,15.3,7.3,6.7,11.4457326011,8.759699389400001,16.0,6.0,11.0,7.0,16.0,27.0,8.0,17.0,7.0,18.0,163.0,189.0,1.8,2.4,14.0,23.0,34.0,26.0,65.0,59.0,37.0,28.0,6041.8,5625.5,0.066,0.061,0
3890295,home_win,FSV Mainz 05,3,1.278697218,12,506,100,19,172,269,11980.595743,13,19,17,10,12,172,17,12,43,60,37,6514.7,101,Hoffenheim,1,1.3896419277,13,391,119,6,164,185,9418.4886108,11,6,23,10,9,210,23,16,40,70,31,5819.7,52,-0.1109447097,-1,115,8,84,-19,2562.1071322000007,2,13,-6,0,3,-38,-6,-4,3,-10,6,695.0,49,2,1.278697218,1.3896419277,12.0,13.0,50.6,39.1,17.2,16.4,26.9,18.5,10.0,11.9,11.980595743,9.4184886108,13.0,11.0,19.0,6.0,17.0,23.0,10.0,10.0,12.0,9.0,172.0,210.0,1.7,2.3,12.0,16.0,43.0,40.0,60.0,70.0,37.0,31.0,6514.7,5819.7,0.101,0.052,2
3890296,away_win,Darmstadt 98,0,0.346549617,5,207,28,4,95,80,6426.1946408,5,4,14,7,5,231,19,13,7,49,17,4719.8,31,Bayern Munich,3,1.702588545,18,795,115,9,91,643,16018.8151659,20,9,9,7,5,74,11,9,12,94,35,5844.4,84,-1.356038928,-13,-588,4,-563,-87,-9592.6205251,-15,-5,5,0,0,157,8,4,-5,-45,-18,-1124.5999999999997,-53,-3,0.346549617,1.702588545,5.0,18.0,20.7,79.5,9.5,9.1,8.0,64.3,2.8,11.5,6.4261946408,16.0188151659,5.0,20.0,4.0,9.0,14.0,9.0,7.0,7.0,5.0,5.0,231.0,74.0,1.9,1.1,13.0,9.0,7.0,12.0,49.0,94.0,17.0,35.0,4719.8,5844.4,0.031,0.084,0
3890297,draw,Hamburger SV,0,0.782163522,10,500,93,6,135,314,12403.33517649,8,6,19,7,7,184,31,12,4,60,18,6105.5,48,Eintracht Frankfurt,0,0.451243199,7,490,104,14,157,270,11036.85943613,9,14,7,4,11,161,24,21,5,66,35,5653.0,53,0.330920323,3,10,-22,44,-11,1366.4757403599997,-1,-8,12,3,-4,23,7,-9,-1,-6,-17,452.5,-5,0,0.782163522,0.451243199,10.0,7.0,50.0,49.0,13.5,15.7,31.4,27.0,9.3,10.4,12.40333517649,11.03685943613,8.0,9.0,6.0,14.0,19.0,7.0,7.0,4.0,7.0,11.0,184.0,161.0,3.1,2.4,12.0,21.0,4.0,5.0,60.0,66.0,18.0,35.0,6105.5,5653.0,0.048,0.053,1
3890298,home_win,Wolfsburg,2,2.402847798,13,594,67,18,100,433,13798.5162667,15,18,19,11,9,147,15,18,10,81,30,5725.1,76,Hertha Berlin,0,0.405547746,9,494,68,13,114,329,11245.9389383,17,13,25,13,3,152,20,12,13,51,28,5661.6,60,1.997300052,4,100,-14,104,-1,2552.5773284000006,-2,5,-6,-2,6,-5,-5,6,-3,30,2,63.5,16,2,2.402847798,0.405547746,13.0,9.0,59.4,49.4,10.0,11.4,43.3,32.9,6.7,6.8,13.7985162667,11.2459389383,15.0,17.0,18.0,13.0,19.0,25.0,11.0,13.0,9.0,3.0,147.0,152.0,1.5,2.0,18.0,12.0,10.0,13.0,81.0,51.0,30.0,28.0,5725.1,5661.6,0.076,0.06,2
3890299,home_win,FC Köln,1,0.735951822,11,493,70,8,112,322,12034.3383558,15,8,18,10,16,215,14,12,6,62,34,5907.6,47,Borussia Mönchengladbach,0,0.3764425306,8,720,105,16,89,569,14611.1433753,12,16,15,10,6,151,18,16,12,71,25,5840.2,55,0.3595092914,3,-227,23,-247,-35,-2576.8050195,3,-8,3,0,10,64,-4,-4,-6,-9,9,67.40000000000055,-8,1,0.735951822,0.3764425306,11.0,8.0,49.3,72.0,11.2,8.9,32.2,56.9,7.0,10.5,12.0343383558,14.6111433753,15.0,12.0,8.0,16.0,18.0,15.0,10.0,10.0,16.0,6.0,215.0,151.0,1.4,1.8,12.0,16.0,6.0,12.0,62.0,71.0,34.0,25.0,5907.6,5840.2,0.047,0.055,2
3890300,away_win,Werder Bremen,0,1.443928231,14,406,99,17,157,163,9250.7520109,14,17,14,8,10,145,17,25,14,60,36,5399.7,83,Ingolstadt,1,1.3959783386,13,344,88,14,147,126,8596.56677211,18,14,20,12,4,186,22,18,36,70,32,5891.4,65,0.0479498924000001,1,62,10,37,11,654.1852387899999,-4,3,-6,-4,6,-41,-5,7,-22,-10,4,-491.6999999999998,18,-1,1.443928231,1.3959783386,14.0,13.0,40.6,34.4,15.7,14.7,16.3,12.6,9.9,8.8,9.2507520109,8.59656677211,14.0,18.0,17.0,14.0,14.0,20.0,8.0,12.0,10.0,4.0,145.0,186.0,1.7,2.2,25.0,18.0,14.0,36.0,60.0,70.0,36.0,32.0,5399.7,5891.4,0.083,0.065,0
3890301,home_win,Borussia Dortmund,3,3.157727622,22,572,103,17,108,384,12124.4430175,10,17,26,15,16,224,21,13,35,76,30,6179.400000000001,101,Bayer Leverkusen,0,0.7846147424,8,433,90,15,111,276,9328.8306472,8,15,20,13,15,188,28,20,41,53,20,5700.1,49,2.3731128796,14,139,-3,108,13,2795.6123702999994,2,2,6,2,1,36,-7,-7,-6,23,10,479.3000000000002,52,3,3.157727622,0.7846147424,22.0,8.0,57.2,43.3,10.8,11.1,38.4,27.6,10.3,9.0,12.1244430175,9.3288306472,10.0,8.0,17.0,15.0,26.0,20.0,15.0,13.0,16.0,15.0,224.0,188.0,2.1,2.8,13.0,20.0,35.0,41.0,76.0,53.0,30.0,20.0,6179.400000000001,5700.1,0.101,0.049,2
3890302,home_win,Augsburg,2,1.9617115164,17,446,39,10,113,290,11770.2268251,15,10,19,9,13,141,25,14,31,43,32,5338.4,60,Hannover 96,0,0.6814563143,16,508,64,9,118,329,11416.0629383,21,9,17,12,10,100,10,17,35,62,36,5214.2,61,1.2802552021000002,1,-62,-5,-39,-25,354.1638868000009,-6,1,2,-3,3,41,15,-3,-4,-19,-4,124.19999999999982,-1,2,1.9617115164,0.6814563143,17.0,16.0,44.6,50.8,11.3,11.8,29.0,32.9,3.9,6.4,11.7702268251,11.4160629383,15.0,21.0,10.0,9.0,19.0,17.0,9.0,12.0,13.0,10.0,141.0,100.0,2.5,1.0,14.0,17.0,31.0,35.0,43.0,62.0,32.0,36.0,5338.4,5214.2,0.06,0.061,2
3890303,away_win,VfB Stuttgart,0,2.906899026,26,494,73,14,142,275,10783.2860322,29,14,26,17,8,199,26,14,14,76,49,5582.9,120,Schalke 04,1,1.307855401,10,420,90,25,142,207,9952.0044954,7,25,17,10,13,144,18,21,8,44,19,5885.0,54,1.5990436250000002,16,74,0,68,-17,831.2815367999992,22,-11,9,7,-5,55,8,-7,6,32,30,-302.1000000000004,66,-1,2.906899026,1.307855401,26.0,10.0,49.4,42.0,14.2,14.2,27.5,20.7,7.3,9.0,10.7832860322,9.9520044954,29.0,7.0,14.0,25.0,26.0,17.0,17.0,10.0,8.0,13.0,199.0,144.0,2.6,1.8,14.0,21.0,14.0,8.0,76.0,44.0,49.0,19.0,5582.9,5885.0,0.12,0.054,0
3890304,away_win,Ingolstadt,0,0.5903634234,13,436,112,12,170,179,10265.007822,11,12,8,4,7,207,25,15,33,81,42,6527.7,75,Hamburger SV,1,1.273011822,8,465,130,14,148,231,10761.86842265,13,14,21,9,7,182,20,16,18,62,28,6265.3,32,-0.6826483985999999,5,-29,22,-52,-18,-496.8606006500013,-2,-2,-13,-5,0,25,5,-1,15,19,14,262.39999999999964,43,-1,0.5903634234,1.273011822,13.0,8.0,43.6,46.5,17.0,14.8,17.9,23.1,11.2,13.0,10.265007822,10.76186842265,11.0,13.0,12.0,14.0,8.0,21.0,4.0,9.0,7.0,7.0,207.0,182.0,2.5,2.0,15.0,16.0,33.0,18.0,81.0,62.0,42.0,28.0,6527.7,6265.3,0.075,0.032,0
3890305,home_win,Bayern Munich,5,2.836724871,18,780,92,20,65,654,14784.9772213,17,20,12,9,11,178,8,12,34,73,27,5352.0,102,Wolfsburg,1,0.1934904961,7,460,125,7,95,310,10380.2932289,4,7,14,7,10,184,15,16,3,41,13,5158.2,24,2.6432343749,11,320,-30,344,-33,4404.6839924,13,13,-2,2,1,-6,-7,-4,31,32,14,193.80000000000015,78,4,2.836724871,0.1934904961,18.0,7.0,78.0,46.0,6.5,9.5,65.4,31.0,9.2,12.5,14.7849772213,10.3802932289,17.0,4.0,20.0,7.0,12.0,14.0,9.0,7.0,11.0,10.0,178.0,184.0,0.8,1.5,12.0,16.0,34.0,3.0,73.0,41.0,27.0,13.0,5352.0,5158.2,0.102,0.024,2
3890306,home_win,Hertha Berlin,2,1.631689216,16,523,101,9,135,342,11935.9540484,20,9,14,10,4,157,19,13,39,59,32,5945.3,119,FC Köln,0,1.299442499,13,486,84,7,130,287,11465.561993,13,7,14,6,9,196,24,14,18,65,26,5774.5,58,0.3322467170000001,3,37,5,55,17,470.3920554000015,7,2,0,4,-5,-39,-5,-1,21,-6,6,170.80000000000018,61,2,1.631689216,1.299442499,16.0,13.0,52.3,48.6,13.5,13.0,34.2,28.7,10.1,8.4,11.9359540484,11.465561993,20.0,13.0,9.0,7.0,14.0,14.0,10.0,6.0,4.0,9.0,157.0,196.0,1.9,2.4,13.0,14.0,39.0,18.0,59.0,65.0,32.0,26.0,5945.3,5774.5,0.119,0.058,2
3890307,home_win,Darmstadt 98,2,1.68130724,10,302,74,10,144,94,7670.3261801,10,10,10,5,11,177,15,23,11,67,43,5431.0,72,Werder Bremen,1,0.965855614,11,389,120,15,137,186,9358.6067207,15,15,11,5,6,105,26,20,10,54,32,5795.900000000001,74,0.715451626,-1,-87,7,-92,-46,-1688.2805405999998,-5,-5,-1,0,5,72,-11,3,1,13,11,-364.90000000000055,-2,1,1.68130724,0.965855614,10.0,11.0,30.2,38.9,14.4,13.7,9.4,18.6,7.4,12.0,7.6703261801,9.3586067207,10.0,15.0,10.0,15.0,10.0,11.0,5.0,5.0,11.0,6.0,177.0,105.0,1.5,2.6,23.0,20.0,11.0,10.0,67.0,54.0,43.0,32.0,5431.0,5795.900000000001,0.072,0.074,2
3890308,home_win,Borussia Mönchengladbach,4,1.740930461,21,505,103,6,76,364,9933.1707069,5,6,13,6,9,141,18,20,21,44,18,4518.0,67,Augsburg,2,1.919509311,11,516,65,16,110,338,12365.4946543,10,16,14,10,11,203,19,23,13,60,19,5554.2,44,-0.17857885,10,-11,-34,26,38,-2432.3239474,-5,-10,-1,-4,-2,-62,-1,-3,8,-16,-1,-1036.1999999999998,23,2,1.740930461,1.919509311,21.0,11.0,50.5,51.6,7.6,11.0,36.4,33.8,10.3,6.5,9.9331707069,12.3654946543,5.0,10.0,6.0,16.0,13.0,14.0,6.0,10.0,9.0,11.0,141.0,203.0,1.8,1.9,20.0,23.0,21.0,13.0,44.0,60.0,18.0,19.0,4518.0,5554.2,0.067,0.044,2
3890309,away_win,Hannover 96,1,0.888088932,8,493,113,12,131,305,11785.0292091,13,12,20,14,9,118,19,15,30,50,27,6203.0,62,VfB Stuttgart,3,2.082171848,19,386,60,12,125,206,8726.2087342,12,12,21,12,3,210,25,18,63,75,24,5404.0,63,-1.1940829159999995,-11,107,6,99,53,3058.8204749,1,0,-1,2,6,-92,-6,-3,-33,-25,3,799.0,-1,-2,0.888088932,2.082171848,8.0,19.0,49.3,38.6,13.1,12.5,30.5,20.6,11.3,6.0,11.7850292091,8.7262087342,13.0,12.0,12.0,12.0,20.0,21.0,14.0,12.0,9.0,3.0,118.0,210.0,1.9,2.5,15.0,18.0,30.0,63.0,50.0,75.0,27.0,24.0,6203.0,5404.0,0.062,0.063,0
3890310,draw,Hoffenheim,1,1.1904629333,10,317,70,13,118,152,7757.6731273,8,13,9,6,8,275,24,17,31,52,21,5212.5,48,Borussia Dortmund,1,1.827485274,14,720,173,8,88,543,14362.5604395,18,8,17,11,11,156,12,17,25,71,45,6423.5,89,-0.6370223407,-4,-403,30,-391,-103,-6604.887312200001,-10,5,-8,-5,-3,119,12,0,6,-19,-24,-1211.0,-41,0,1.1904629333,1.827485274,10.0,14.0,31.7,72.0,11.8,8.8,15.2,54.3,7.0,17.3,7.757673127299999,14.3625604395,8.0,18.0,13.0,8.0,9.0,17.0,6.0,11.0,8.0,11.0,275.0,156.0,2.4,1.2,17.0,17.0,31.0,25.0,52.0,71.0,21.0,45.0,5212.5,6423.5,0.048,0.089,1
3890311,home_win,Schalke 04,2,1.5849562985,13,499,103,18,148,300,12217.4809685,19,18,16,11,9,183,16,9,7,62,34,6075.6,81,Eintracht Frankfurt,0,1.6636081315,18,466,99,16,120,302,10818.6050966,19,16,29,19,12,194,20,17,20,56,42,5601.3,66,-0.0786518329999999,-5,33,28,-2,4,1398.8758718999998,0,2,-13,-8,-3,-11,-4,-8,-13,6,-8,474.3000000000002,15,2,1.5849562985,1.6636081315,13.0,18.0,49.9,46.6,14.8,12.0,30.0,30.2,10.3,9.9,12.2174809685,10.8186050966,19.0,19.0,18.0,16.0,16.0,29.0,11.0,19.0,9.0,12.0,183.0,194.0,1.6,2.0,9.0,17.0,7.0,20.0,62.0,56.0,34.0,42.0,6075.6,5601.3,0.081,0.066,2
3890312,home_win,Bayer Leverkusen,1,1.4943255796,20,638,92,20,156,382,12340.7459634,23,20,14,10,11,167,18,16,8,74,45,5923.5,110,FSV Mainz 05,0,0.4078567999999999,3,326,71,6,112,149,8376.15711605,4,6,15,8,6,250,33,14,3,51,13,5207.8,21,1.0864687796,17,312,44,233,21,3964.58884735,19,14,-1,2,5,-83,-15,2,5,23,32,715.6999999999998,89,1,1.4943255796,0.4078567999999999,20.0,3.0,63.8,32.6,15.6,11.2,38.2,14.9,9.2,7.1,12.3407459634,8.37615711605,23.0,4.0,20.0,6.0,14.0,15.0,10.0,8.0,11.0,6.0,167.0,250.0,1.8,3.3,16.0,14.0,8.0,3.0,74.0,51.0,45.0,13.0,5923.5,5207.8,0.11,0.021,2
3890313,draw,FC Köln,1,1.033753424,14,536,88,20,152,311,13049.7610023,18,20,20,9,1,104,16,15,28,64,47,6370.4,91,Ingolstadt,1,0.6016193643,16,353,34,9,120,160,8541.7886889,8,9,17,9,8,166,21,17,12,68,25,5689.7,51,0.4321340596999999,-2,183,32,151,54,4507.9723134,10,11,3,0,-7,-62,-5,-2,16,-4,22,680.6999999999998,40,0,1.033753424,0.6016193643,14.0,16.0,53.6,35.3,15.2,12.0,31.1,16.0,8.8,3.4,13.0497610023,8.5417886889,18.0,8.0,20.0,9.0,20.0,17.0,9.0,9.0,1.0,8.0,104.0,166.0,1.6,2.1,15.0,17.0,28.0,12.0,64.0,68.0,47.0,25.0,6370.4,5689.7,0.091,0.051,1
3890314,away_win,Augsburg,1,1.7428469777,26,600,104,10,144,368,14677.408043,21,10,16,12,9,120,11,9,3,81,33,6639.0,74,Hoffenheim,3,1.515654039,11,321,44,5,128,153,8035.4725303,3,5,14,6,11,168,29,11,14,59,17,5281.7,31,0.2271929387,15,279,16,215,60,6641.9355127,18,5,2,6,-2,-48,-18,-2,-11,22,16,1357.3000000000002,43,-2,1.7428469777,1.515654039,26.0,11.0,60.0,32.1,14.4,12.8,36.8,15.3,10.4,4.4,14.677408043,8.0354725303,21.0,3.0,10.0,5.0,16.0,14.0,12.0,6.0,9.0,11.0,120.0,168.0,1.1,2.9,9.0,11.0,3.0,14.0,81.0,59.0,33.0,17.0,6639.0,5281.7,0.074,0.031,0
3890315,away_win,Werder Bremen,0,0.459348833,9,326,64,14,133,132,8287.7531157,7,14,27,14,12,205,31,17,4,59,26,5559.5,53,Bayer Leverkusen,3,1.0894856128,16,570,95,19,151,328,11395.5830212,14,19,16,10,7,143,22,15,11,77,36,6462.599999999999,87,-0.6301367797999999,-7,-244,-18,-196,-31,-3107.8299055000007,-7,-5,11,4,5,62,9,2,-7,-18,-10,-903.0999999999996,-34,-3,0.459348833,1.0894856128,9.0,16.0,32.6,57.0,13.3,15.1,13.2,32.8,6.4,9.5,8.2877531157,11.3955830212,7.0,14.0,14.0,19.0,27.0,16.0,14.0,10.0,12.0,7.0,205.0,143.0,3.1,2.2,17.0,15.0,4.0,11.0,59.0,77.0,26.0,36.0,5559.5,6462.599999999999,0.053,0.087,0
3890316,away_win,FSV Mainz 05,0,0.516536055,6,320,58,9,102,183,8041.8084426,7,9,15,11,11,239,16,18,0,39,16,4712.1,46,Bayern Munich,3,3.1481839406,17,770,118,14,113,598,16217.8755852,9,14,9,5,9,126,16,11,0,71,23,6032.7,47,-2.6316478856,-11,-450,-11,-415,-60,-8176.067142599999,-2,-5,6,6,2,113,0,7,0,-32,-7,-1320.5999999999997,-1,-3,0.516536055,3.1481839406,6.0,17.0,32.0,77.0,10.2,11.3,18.3,59.8,5.8,11.8,8.0418084426,16.217875585199998,7.0,9.0,9.0,14.0,15.0,9.0,11.0,5.0,11.0,9.0,239.0,126.0,1.6,1.6,18.0,11.0,0.0,0.0,39.0,71.0,16.0,23.0,4712.1,6032.7,0.046,0.047,0
3890317,away_win,Hamburger SV,0,0.6483982764999999,13,504,99,13,106,308,11058.9897877,17,13,21,10,7,227,12,16,48,64,29,5407.0,65,Schalke 04,1,1.42432648,11,519,116,20,147,323,10989.92110405,8,20,15,12,10,183,22,16,46,52,27,5424.2,60,-0.7759282035,2,-15,-41,-15,-17,69.06868365000082,9,-7,6,-2,-3,44,-10,0,2,12,2,-17.199999999999818,5,-1,0.6483982764999999,1.42432648,13.0,11.0,50.4,51.9,10.6,14.7,30.8,32.3,9.9,11.6,11.0589897877,10.98992110405,17.0,8.0,13.0,20.0,21.0,15.0,10.0,12.0,7.0,10.0,227.0,183.0,1.2,2.2,16.0,16.0,48.0,46.0,64.0,52.0,29.0,27.0,5407.0,5424.2,0.065,0.06,0
3890318,away_win,VfB Stuttgart,1,2.3708388385,23,450,94,22,162,225,10167.4307175,24,22,24,11,7,218,27,16,12,74,49,5448.1,140,Borussia Mönchengladbach,3,0.7868752489999999,9,421,110,20,125,231,10145.0040573,3,20,14,10,16,203,32,18,7,45,20,5657.8,52,1.5839635895000002,14,29,37,-6,-16,22.42666019999888,21,2,10,1,-9,15,-5,-2,5,29,29,-209.69999999999985,88,-2,2.3708388385,0.7868752489999999,23.0,9.0,45.0,42.1,16.2,12.5,22.5,23.1,9.4,11.0,10.1674307175,10.1450040573,24.0,3.0,22.0,20.0,24.0,14.0,11.0,10.0,7.0,16.0,218.0,203.0,2.7,3.2,16.0,18.0,12.0,7.0,74.0,45.0,49.0,20.0,5448.1,5657.8,0.14,0.052,0
3890319,draw,Wolfsburg,1,1.4360242038,23,725,96,18,136,526,16442.3610556,23,18,13,8,4,129,19,12,12,75,43,6091.8,84,Hannover 96,1,0.523992546,9,350,65,11,120,177,8328.8444708,4,11,21,11,8,184,20,10,20,58,16,5211.8,33,0.9120316578,14,375,16,349,31,8113.516584799998,19,7,-8,-3,-4,-55,-1,2,-8,17,27,880.0,51,0,1.4360242038,0.523992546,23.0,9.0,72.5,35.0,13.6,12.0,52.6,17.7,9.6,6.5,16.4423610556,8.3288444708,23.0,4.0,18.0,11.0,13.0,21.0,8.0,11.0,4.0,8.0,129.0,184.0,1.9,2.0,12.0,10.0,12.0,20.0,75.0,58.0,43.0,16.0,6091.8,5211.8,0.084,0.033,1
3890320,draw,Eintracht Frankfurt,1,1.28286821,12,420,70,11,103,272,9023.3417361,16,11,19,12,16,171,21,12,5,43,39,4609.6,96,Hertha Berlin,1,1.552944702,15,547,70,14,90,381,12366.0496445,11,14,20,11,8,169,17,14,5,56,26,5166.7,65,-0.270076492,-3,-127,13,-109,0,-3342.707908400001,5,-3,-1,1,8,2,4,-2,0,-13,13,-557.0999999999995,31,0,1.28286821,1.552944702,12.0,15.0,42.0,54.7,10.3,9.0,27.2,38.1,7.0,7.0,9.0233417361,12.3660496445,16.0,11.0,11.0,14.0,19.0,20.0,12.0,11.0,16.0,8.0,171.0,169.0,2.1,1.7,12.0,14.0,5.0,5.0,43.0,56.0,39.0,26.0,4609.6,5166.7,0.096,0.065,1
3890321,draw,Borussia Dortmund,2,2.4636512555000003,15,809,126,23,103,625,14884.724169,17,23,12,8,6,122,18,16,2,78,55,5835.700000000001,132,Darmstadt 98,2,0.3154533003,4,259,57,7,124,93,6590.31675429,6,7,21,15,14,204,22,14,6,52,17,4791.8,36,2.1481979552,11,550,-21,532,69,8294.40741471,11,16,-9,-7,-8,-82,-4,2,-4,26,38,1043.9000000000003,96,0,2.4636512555000003,0.3154533003,15.0,4.0,80.9,25.9,10.3,12.4,62.5,9.3,12.6,5.7,14.884724168999998,6.59031675429,17.0,6.0,23.0,7.0,12.0,21.0,8.0,15.0,6.0,14.0,122.0,204.0,1.8,2.2,16.0,14.0,2.0,6.0,78.0,52.0,55.0,17.0,5835.700000000001,4791.8,0.132,0.036,1
3890322,away_win,Darmstadt 98,2,1.964901178,13,318,85,6,182,82,8361.0270461,15,6,20,13,10,182,23,13,15,68,39,5886.1,79,FSV Mainz 05,3,1.634351134,14,503,105,23,160,283,11710.6589831,9,23,11,8,8,117,20,21,14,59,28,6255.5,89,0.3305500439999997,-1,-185,22,-201,-20,-3349.631937,6,-17,9,5,2,65,3,-8,1,9,11,-369.3999999999997,-10,-1,1.964901178,1.634351134,13.0,14.0,31.8,50.3,18.2,16.0,8.2,28.3,8.5,10.5,8.3610270461,11.7106589831,15.0,9.0,6.0,23.0,20.0,11.0,13.0,8.0,10.0,8.0,182.0,117.0,2.3,2.0,13.0,21.0,15.0,14.0,68.0,59.0,39.0,28.0,5886.1,6255.5,0.079,0.089,0
3890323,home_win,Borussia Mönchengladbach,2,1.426792336,10,488,101,11,72,381,11001.8729153,9,11,17,13,10,149,17,15,23,53,22,5010.8,46,Wolfsburg,0,0.579322601,10,524,64,14,92,395,12166.854783,10,14,13,8,11,180,14,18,10,48,18,5222.5,46,0.8474697350000001,0,-36,-20,-14,37,-1164.9818677000003,-1,-3,4,5,-1,-31,3,-3,13,5,4,-211.69999999999985,0,2,1.426792336,0.579322601,10.0,10.0,48.8,52.4,7.2,9.2,38.1,39.5,10.1,6.4,11.0018729153,12.166854783000002,9.0,10.0,11.0,14.0,17.0,13.0,13.0,8.0,10.0,11.0,149.0,180.0,1.7,1.4,15.0,18.0,23.0,10.0,53.0,48.0,22.0,18.0,5010.8,5222.5,0.046,0.046,2
3890324,home_win,Hertha Berlin,3,2.021465219,14,461,92,19,91,320,10491.5553621,10,19,14,12,7,207,22,13,11,52,19,5083.3,57,Hamburger SV,0,0.495238156,8,581,81,11,112,402,13059.7656335,14,11,19,10,8,201,25,16,9,70,27,5816.5,67,1.526227063,6,-120,-21,-82,11,-2568.2102714,-4,8,-5,2,-1,6,-3,-3,2,-18,-8,-733.1999999999998,-10,3,2.021465219,0.495238156,14.0,8.0,46.1,58.1,9.1,11.2,32.0,40.2,9.2,8.1,10.4915553621,13.0597656335,10.0,14.0,19.0,11.0,14.0,19.0,12.0,10.0,7.0,8.0,207.0,201.0,2.2,2.5,13.0,16.0,11.0,9.0,52.0,70.0,19.0,27.0,5083.3,5816.5,0.057,0.067,2
3890325,home_win,Hannover 96,1,0.764178652,12,335,58,11,147,144,9162.3708431,6,11,11,7,14,116,16,18,23,57,21,5894.5,57,Werder Bremen,0,1.255979725,18,491,74,13,137,280,11780.6302704,19,13,17,13,7,133,18,12,8,68,47,5959.2,93,-0.491801073,-6,-156,10,-136,-16,-2618.2594273000013,-13,-2,-6,-6,7,-17,-2,6,15,-11,-26,-64.69999999999982,-36,1,0.764178652,1.255979725,12.0,18.0,33.5,49.1,14.7,13.7,14.4,28.0,5.8,7.4,9.1623708431,11.7806302704,6.0,19.0,11.0,13.0,11.0,17.0,7.0,13.0,14.0,7.0,116.0,133.0,1.6,1.8,18.0,12.0,23.0,8.0,57.0,68.0,21.0,47.0,5894.5,5959.2,0.057,0.093,2
